Hour,HouseUsage,Day
23,59.087166665,24
00,51.565800004,25
01,50.205183336,25
02,42.849716664,25
03,35.748049998,25
04,23.405416666,25
05,21.945233339,25
06,24.149699998,25
07,24.474116667,25
08,23.561516665,25
09,23.360783337,25
10,26.865383333,25
11,30.606349999,25
12,36.001083336,25
13,45.832283333,25
14,87.901783333,25
15,86.091750001,25
16,16.20205,25
17,25.800383336,25
18,28.67408333,25
19,18.076500002,25
20,21.272100001,25
21,27.938933331999998,25
22,222.452083333,25
23,88.513050002,25
00,145.538866667,26
01,57.69458333,26
02,48.940283334,26
03,63.940649999,26
04,56.460549995,26
05,30.730666667,26
06,21.165733333,26
07,22.613099998,26
08,21.450416667,26
09,21.953799999999998,26
10,42.831866667,26
11,67.461066666,26
12,35.886866667999996,26
13,33.613366667,26
14,35.895183331,26
15,32.702416665,26
16,43.338600002,26
17,27.719766672,26
18,28.126366667,26
19,40.7847,26
20,45.755183333,26
21,52.975333333,26
22,60.700966664,26
23,46.353966669,26
00,46.851383332,27
01,49.266216666,27
02,37.607633332,27
03,32.970616669,27
04,24.099100002,27
05,37.64541667,27
06,34.582883335,27
07,41.765866666,27
08,41.988666668,27
09,41.06195,27
10,65.875383337,27
11,81.891933333,27
12,54.670350001,27
13,33.235333329,27
14,12.674583339,27
15,9.280616665,27
16,7.133816662999999,27
17,5.840066669,27
18,6.025833333,27
19,5.873050001999999,27
20,7.378050001999999,27
21,11.762216669999999,27
22,40.380333334,27
23,29.538983332999997,27
00,32.004233335,28
01,51.434300001,28
02,39.061266667,28
03,22.680266661,28
04,25.184316667,28
05,19.157916664,28
06,24.85123333,28
07,21.371616664999998,28
08,20.983766667999998,28
09,35.830166668,28
10,53.970450002,28
11,35.742033334,28
12,24.862183331,28
13,17.26451667,28
14,40.355733330999996,28
15,107.234716668,28
16,76.255616663,28
17,52.943483334,28
18,6.979116663999999,28
19,24.072349999,28
20,23.153333332,28
21,25.701666666999998,28
22,61.065399998000004,28
23,42.447866667,28
00,42.772749999,29
01,36.568516668,29
02,62.680350002,29
03,76.445916667,29
04,52.21021667,29
05,23.057966667,29
06,21.738,29
07,22.985983331,29
08,20.256316666,29
09,31.742049999,29
10,47.769666666,29
11,56.673416668,29
12,41.989483333,29
13,30.656549999,29
14,43.497116665,29
15,55.367383331,29
16,8.791566663,29
17,8.671833332999999,29
18,15.285733334,29
19,52.639366666,29
20,57.461183334,29
21,58.112783335,29
22,40.843983333,29
23,28.940649997999998,29
00,36.270466668,30
01,56.242283332,30
02,40.895349997,30
03,55.015716667,30
04,50.583316668,30
05,24.946349996,30
06,22.024366668,30
07,26.488916667999998,30
08,25.328749996,30
09,24.350500002,30
10,57.797033333,30
11,70.315333335,30
12,46.674783331,30
13,21.278716665,30
14,11.451200001999998,30
15,22.488883333,30
16,13.037516666999998,30
17,21.207266666,30
18,41.623666667,30
19,39.836483336,30
20,36.503583337,30
21,34.072883336000004,30
22,32.380583334,30
23,174.958516667,30
00,164.623799999,01
01,60.087849999999996,01
02,51.613466665,01
03,23.168999999,01
04,29.678916665,01
05,28.521333332999998,01
06,37.656799999,01
07,21.598733329999998,01
08,23.474766669,01
09,26.835866668999998,01
10,32.085733335,01
11,53.318266670999996,01
12,80.479983334,01
13,59.373016665,01
14,78.663033331,01
15,27.172866665,01
16,27.204316666,01
17,27.881266666,01
18,57.281466668,01
19,75.618983331,01
20,96.15980000100001,01
21,62.261900001,01
22,82.014166669,01
23,49.908383332,01
00,28.220249999,02
01,65.875833331,02
02,55.772533333,02
03,24.128766665,02
04,26.005766666,02
05,29.085550000999998,02
06,38.191633336,02
07,33.575350001,02
08,42.0874,02
09,37.7842,02
10,67.174283328,02
11,28.792099997,02
12,54.5006,02
13,49.113566669,02
14,82.492516666,02
15,62.718133333,02
16,38.238133331,02
17,41.092683330999996,02
18,52.814500004,02
19,53.192016667,02
20,30.72945,02
21,74.717116666,02
22,102.871349999,02
23,70.865683337,02
00,67.950833333,03
01,51.32553333,03
02,87.204583333,03
03,63.461466666,03
04,33.976016668999996,03
05,18.979066663999998,03
06,21.273366668,03
07,26.757499997,03
08,24.223750004,03
09,35.662249998,03
10,47.307666667,03
11,63.610249996,03
12,44.920033333,03
13,26.679233334,03
14,19.857083335,03
15,29.432916669,03
16,28.072133334,03
17,22.581416666,03
18,22.430099999,03
19,19.906599998,03
20,30.956133334,03
21,47.230033331,03
22,49.977116666,03
23,38.2469,03
00,35.981916665,04
01,44.628316667,04
02,55.248950001,04
03,34.410699998,04
04,20.647300000999998,04
05,21.971349996,04
06,20.720983334,04
07,29.995116666999998,04
08,30.735833334,04
09,41.872833336,04
10,57.001716667,04
11,52.874133335,04
12,42.483933330999996,04
13,21.578266665999998,04
14,24.402966666999998,04
15,56.069216665,04
16,41.560683334,04
17,44.020216665,04
18,22.004600001,04
19,22.094766669,04
20,34.287700005,04
21,56.152933335,04
22,75.395216667,04
23,67.717683336,04
00,60.590833329,05
01,66.870466668,05
02,34.350316666,05
03,23.269099999999998,05
04,22.7849,05
05,23.137633335,05
06,26.604183328999998,05
07,53.831366668,05
08,45.363449999000004,05
09,33.993933333,05
10,64.448116666,05
11,55.71955,05
12,53.219583333,05
13,24.447149999,05
14,19.550450001,05
15,22.594133331,05
16,34.575500001,05
17,31.896883331999998,05
18,47.488316667,05
19,47.718400004,05
20,16.935716667,05
21,68.164966665,05
22,58.828833335,05
23,36.863233334,05
00,54.916950004,06
01,62.288916666,06
02,61.461800003,06
03,36.306150002,06
04,27.051833336999998,06
05,26.663833335,06
06,26.940933334,06
07,35.850933329,06
08,37.927216662999996,06
09,44.558366665,06
10,79.434516664,06
11,59.202616667,06
12,49.778833335,06
13,10.125816666999999,06
14,11.837433334,06
15,40.965816671,06
16,40.488616667,06
17,45.183749997999996,06
18,83.536983335,06
19,67.924883335,06
20,51.595766664,06
21,64.02771667,06
22,68.353300001,06
23,27.231066667,06
00,31.998650001999998,07
01,27.174216668,07
02,57.854116665999996,07
03,42.571533336,07
04,25.567499997,07
05,25.456950002,07
06,24.875849998,07
07,23.153533333,07
08,29.906400000999998,07
09,31.457000002,07
10,44.060733336,07
11,80.358733333,07
12,53.832433333,07
13,69.868716665,07
14,60.841633335000004,07
15,61.019483335,07
16,60.932449999,07
17,53.316083331,07
18,32.869083334,07
19,38.687733328,07
20,93.106816665,07
21,109.127933336,07
22,63.904883334,07
23,55.060133330999996,07
00,72.86140000099999,08
01,58.819616666,08
02,53.477333336,08
03,26.07565,08
04,24.413366664999998,08
05,20.069116665,08
06,25.332433334999997,08
07,22.135866666,08
08,20.82716667,08
09,27.555716666,08
10,17.831383333999998,08
11,39.529549999,08
12,45.612899997999996,08
13,50.3294,08
14,47.870916667,08
15,45.372516667,08
16,32.169966667,08
17,11.714066666999999,08
18,71.953883334,08
19,57.876200001,08
20,52.283133334,08
21,78.967033334,08
22,199.091416665,08
23,188.875049994,08
00,66.700633333,09
01,56.715816665,09
02,60.174516667,09
03,35.240966666,09
04,20.965516666,09
05,24.249499998,09
06,26.467749996,09
07,21.052933336,09
08,28.762333334,09
09,24.539333335,09
10,59.373683335,09
11,39.566783336,09
12,42.404016668,09
13,25.744416668,09
14,38.929716666,09
15,16.844449999,09
16,31.182599995,09
17,36.709349999,09
18,63.777916667,09
19,12.217949999999998,09
20,13.167100003,09
21,32.880933335,09
22,77.687149997,09
23,161.250766666,09
00,221.413799999,10
01,110.529816665,10
02,59.370933334,10
03,54.322316668,10
04,23.575316666,10
05,23.571533331999998,10
06,25.676683333,10
07,21.32256667,10
08,22.544533334,10
09,32.014666667,10
10,54.20425,10
11,54.462249999,10
12,43.156283334,10
13,11.010099999,10
14,37.883483335,10
15,25.689850001,10
16,25.150266665,10
17,7.633983332999999,10
18,7.8159333349999995,10
19,16.913766669,10
20,8.365033331,10
21,22.374716665999998,10
22,41.624466668000004,10
23,31.182949995999998,10
00,29.745116670999998,11
01,28.567800002,11
02,49.858100005,11
03,33.727033332,11
04,21.008733335,11
05,22.74175,11
06,24.158050003,11
07,25.316249998,11
08,26.214866665,11
09,22.429066672999998,11
10,26.15735,11
11,50.694416665,11
12,23.901083333,11
13,4.9458833329999985,11
14,4.630316665,11
15,4.466949998,11
16,1.9021833349999995,11
17,5.595116668999999,11
18,4.201450001999999,11
19,7.1477166699999986,11
20,9.221416667,11
21,20.398466662,11
22,30.598666667,11
23,22.476733334,11
00,36.001816663999996,12
01,52.968766671,12
02,35.423449998,12
03,22.102516666,12
04,24.483450002999998,12
05,21.975133334,12
06,34.145183335,12
07,20.555433334,12
08,27.432033331,12
09,20.423100001999998,12
10,33.883783336,12
11,73.28201667,12
12,52.660483332,12
13,13.642283334,12
14,6.348216668999999,12
15,4.678550003999999,12
16,20.889233332,12
17,8.57126667,12
18,10.248266667,12
19,32.905833332,12
20,44.200550002,12
21,38.723933338,12
22,45.0886,12
23,49.017333334,12
00,48.452466666,13
01,80.662033334,13
02,56.787900001,13
03,65.757266672,13
04,28.636916667999998,13
05,29.210650000999998,13
06,28.808150002,13
07,26.684099996999997,13
08,27.107399997999998,13
09,25.756099997,13
10,41.412033334,13
11,91.768283332,13
12,69.563516666,13
13,100.338099997,13
14,154.627633334,13
15,34.573100001,13
16,27.692400001,13
17,52.427666664,13
18,57.279466668,13
19,28.472650000999998,13
20,25.313466665,13
21,24.641533332999998,13
22,22.642750002,13
23,28.391899999,13
00,23.780949999,14
01,34.566466665,14
02,24.018016666999998,14
03,31.476649998,14
04,27.309016661999998,14
05,24.288149997,14
06,26.754766662999998,14
07,22.903016666,14
08,30.024166666,14
09,19.763433334,14
10,30.258599999999998,14
11,26.083533334,14
12,17.031766665,14
13,6.379083332999999,14
14,4.834066664999999,14
15,7.074033330999999,14
16,7.615466666,14
17,10.871100000999999,14
18,10.337183333,14
19,18.515250001,14
20,16.686050005,14
21,25.968016667,14
22,18.493550003,14
23,27.461999999,14
00,21.372183332,15
01,26.943199998999997,15
02,23.106933334,15
03,48.19391667,15
04,33.319300003,15
05,33.900849998,15
06,28.778266664,15
07,29.415016666,15
08,24.93955,15
09,28.426050002,15
10,21.493133336,15
11,20.061716671,15
12,15.908283334999998,15
13,6.265266668999999,15
14,17.635633334999998,15
15,7.637383331999999,15
16,8.556016663,15
17,62.911350001,15
18,41.608866668,15
19,48.141400002,15
20,60.960316667,15
21,70.531900002,15
22,59.704450001,15
23,89.690883335,15
00,192.674683331,16
01,101.808599997,16
02,80.525983335,16
03,51.5708,16
04,30.968233335,16
05,30.535133333999998,16
06,52.338349999,16
07,42.049216664,16
08,38.344566666,16
09,53.168749999999996,16
10,70.246166666,16
11,60.655316671,16
12,38.466316666,16
13,38.678150002,16
14,113.523399997,16
15,107.98845,16
16,73.954333333,16
17,17.905549999999998,16
18,8.96055,16
19,0.048,16
20,28.582149997,16
21,58.430933334,16
22,106.080400001,16
23,148.597433333,16
00,61.485616662,17
01,94.121333334,17
02,86.07236666600001,17
03,47.664283328,17
04,30.646150001,17
05,22.157749998,17
06,26.340233333,17
07,29.72215,17
08,29.326733333,17
09,34.975499998,17
10,56.932083335,17
11,68.830283335,17
12,46.367416667,17
13,30.790050001,17
14,21.239899997,17
15,11.089533331,17
16,13.162116668,17
17,15.884816666999999,17
18,26.054916667,17
19,14.904233332999999,17
20,17.038433335999997,17
21,17.666349999,17
22,43.35225,17
23,43.282949998,17
00,42.516900003,18
01,42.909366664,18
02,105.945466668,18
03,74.0836,18
04,47.983616669,18
05,25.148833331,18
06,20.229599998999998,18
07,32.806166667,18
08,22.317700004,18
09,23.897500001,18
10,43.447050002,18
11,45.929866671,18
12,47.591716670000004,18
13,41.494200002,18
14,17.447700001,18
15,62.106966668,18
16,43.574816667,18
17,4.419016666999999,18
18,5.746766665999999,18
19,11.302383334,18
20,20.016583333,18
21,42.135816663,18
22,56.436883332,18
23,64.618549999,18
00,59.0337,19
01,63.540383331,19
02,48.275250002,19
03,52.51395,19
04,29.467133334,19
05,24.937666673,19
06,26.085533332999997,19
07,28.145300005,19
08,22.211533332,19
09,26.176616666,19
10,22.811433335,19
11,47.629366668,19
12,46.231366674,19
13,16.976983331,19
14,11.343349998999999,19
15,13.65873333,19
16,13.209616665,19
17,5.421700001,19
18,15.970449998,19
19,12.282066667999999,19
20,13.589366670999999,19
21,25.543350001,19
22,43.956633331,19
23,49.24495,19
00,72.81895,20
01,67.852416666,20
02,56.314999999,20
03,42.61491667,20
04,31.142816665999998,20
05,28.52003333,20
06,27.425233339,20
07,30.635800001,20
08,28.874466672,20
09,26.610383335999998,20
10,35.048383335,20
11,48.104300001,20
12,30.459849997,20
13,22.70236667,20
14,25.348283332999998,20
15,49.62445,20
16,23.275816668,20
17,16.094316664999997,20
18,7.726749998,20
19,50.191983331,20
20,47.587466665,20
21,23.422099997,20
22,24.489416667,20
23,21.123916665,20
00,28.722383332,21
01,29.861100003,21
02,43.53975,21
03,29.5773,21
04,21.229033331,21
05,31.760866664999998,21
06,25.183700003,21
07,23.285016666,21
08,26.795100001999998,21
09,22.196483329,21
10,24.198049999,21
11,21.869533331,21
12,17.931766664999998,21
13,18.992066665,21
14,16.926333337,21
15,15.647483334999999,21
16,15.736749999999999,21
17,13.804900001,21
18,7.776950002999999,21
19,18.356150001,21
20,27.152216668,21
21,17.268899996,21
22,21.933616666,21
23,28.751166669,21
00,20.044133332,22
01,24.164933335,22
02,25.090783335,22
03,20.812166666,22
04,23.721350001999998,22
05,26.608649997,22
06,27.332350005,22
07,24.688450003,22
08,26.142366666,22
09,20.016183335,22
10,22.924799997999997,22
11,21.276833334,22
12,16.216049997,22
13,21.571049999,22
14,19.566716662,22
15,8.290850000999999,22
16,11.736166669,22
17,5.739016664999999,22
18,5.151216664999999,22
19,13.163549999999999,22
20,11.232933332,22
21,13.601950001999999,22
22,24.966233336,22
23,29.638733333,22
00,54.479350001,23
01,59.66121667,23
02,31.666533333,23
03,27.679649999,23
04,26.084016667,23
05,23.800183335,23
06,27.465199999,23
07,26.229683334,23
08,30.690883335,23
09,44.170983333,23
10,50.281549997,23
11,48.84745,23
12,30.451916666,23
13,25.356783333,23
14,20.00385,23
15,11.085166669,23
16,38.656166668,23
17,9.855816669,23
18,11.602683335,23
19,22.165899998,23
20,16.870016668999998,23
21,30.003500004,23
22,45.004050001,23
23,38.923799996999996,23
00,55.095216664,24
01,87.420283332,24
02,56.709683331,24
03,85.64556667000001,24
04,61.111966666,24
05,27.114650000999998,24
06,24.307199999999998,24
07,51.038483336,24
08,26.960283333,24
09,25.961283333,24
10,21.363166665999998,24
11,21.956366661,24
12,21.596800001,24
13,22.620383332,24
14,23.109133333,24
15,16.715699997999998,24
16,16.735933332,24
17,20.519100000999998,24
18,15.251566666999999,24
19,18.432199997999998,24
20,17.661850001999998,24
21,22.648049998999998,24
22,25.355300001,24
23,22.475383333,24
00,32.441149999,25
01,29.726533338,25
02,36.108399999,25
03,22.001399999,25
04,20.156766662,25
05,25.132650001,25
06,23.557183337999998,25
07,30.311666669,25
08,25.679833334999998,25
09,18.755916665,25
10,28.041649997,25
11,19.174416668,25
12,16.208583334,25
13,9.394399997999999,25
14,2.672333331999999,25
15,3.9651999969999996,25
16,5.251066666999999,25
17,3.4078999999999993,25
18,4.388066668,25
19,10.325066667,25
20,10.689450003,25
21,19.712400003,25
22,15.992333333,25
23,28.742783334,25
00,27.689449998,26
01,39.498533331,26
02,20.143516667,26
03,21.482700000999998,26
04,23.338899999,26
05,18.160966666,26
06,22.849033334,26
07,21.334866666,26
08,23.684666669,26
09,27.323616664,26
10,16.718266668,26
11,23.165233331,26
12,18.044983334999998,26
13,10.472566667999999,26
14,5.803366666,26
15,4.1312166669999995,26
16,14.248566664,26
17,8.193933331999999,26
18,11.414,26
19,16.562683332,26
20,13.125383331,26
21,22.671650002,26
22,25.863616664,26
23,22.423566666,26
00,24.990450001,27
01,26.147649998,27
02,23.233633336,27
03,21.59151667,27
04,19.886966669,27
05,35.612016664,27
06,23.031516671,27
07,26.220666668,27
08,28.628,27
09,23.951699999,27
10,22.402416663,27
11,19.045583336,27
12,17.666200002,27
13,10.317783334,27
14,16.176133331,27
15,21.563933328999997,27
16,5.666933337,27
17,16.864816668,27
18,14.465400004,27
19,11.249016666,27
20,16.780150001,27
21,23.634750001,27
22,23.498250001,27
23,23.798133336,27
00,31.168083337,28
01,23.325983334,28
02,19.202133337,28
03,28.956766667,28
04,26.598483336,28
05,25.911633334,28
06,32.533816668,28
07,21.210433333999998,28
08,26.054700002,28
09,24.175849999,28
10,21.185300001999998,28
11,20.651666664,28
12,24.670883333,28
13,17.122683332999998,28
14,3.6461333329999994,28
15,4.961583331,28
16,10.342316666999999,28
17,8.283500001,28
18,10.971533333999998,28
19,10.701716669,28
20,16.412800001,28
21,19.235766665,28
22,26.773383330999998,28
23,28.323350000999998,28
00,21.540550002,29
01,33.644333333,29
02,22.952949996999997,29
03,24.90728333,29
04,20.625716669,29
05,33.917633332,29
06,27.531516669,29
07,26.667399998,29
08,32.834133334,29
09,20.142016665,29
10,27.106700003,29
11,27.410949999,29
12,18.115733331999998,29
13,13.016766663999999,29
14,10.486716662,29
15,9.284033335,29
16,5.988300000999999,29
17,11.165800003,29
18,29.638183331999997,29
19,18.635599998,29
20,15.244383334999998,29
21,22.959850002,29
22,24.542750004,29
23,24.946883334,29
00,31.047050004,30
01,24.857383333999998,30
02,24.663250001999998,30
03,30.785766669,30
04,18.840449999,30
05,26.847283332,30
06,29.037366666,30
07,30.210466664,30
08,28.666716668,30
09,21.751783331,30
10,30.641699996999996,30
11,22.135716668,30
12,24.600816663,30
13,21.217333335,30
14,15.152983335,30
15,7.807100000999999,30
16,10.155316671,30
17,6.169616662999999,30
18,9.654566662999999,30
19,16.167599999,30
20,17.553716667,30
21,17.937016666999998,30
22,25.382300004,30
23,28.570900001,30
00,24.93286667,31
01,25.531016666,31
02,30.443450004,31
03,23.750716663,31
04,18.802050000999998,31
05,25.672399999,31
06,29.400183332999998,31
07,30.497116669,31
08,25.556150001,31
09,29.739416668,31
10,24.455316663999998,31
11,17.052433333,31
12,28.1941,31
13,8.255650002,31
14,4.008266668999999,31
15,8.613383335,31
16,4.621549998999999,31
17,8.936283332999999,31
18,7.776383334999999,31
19,27.040666668,31
20,10.827883334,31
21,18.572066667999998,31
22,31.392300003,31
23,33.240483335,31
00,74.495433332,01
01,65.36885,01
02,61.739166668,01
03,31.908183331,01
04,23.47246667,01
05,29.936883333,01
06,20.152050001,01
07,32.168899995,01
08,31.206100002,01
09,26.655633335999998,01
10,52.14185,01
11,68.625366668,01
12,37.881016666,01
13,9.892716665999998,01
14,22.007566667,01
15,4.128316667999999,01
16,3.4069666649999992,01
17,6.157400001999999,01
18,12.904383338999999,01
19,9.003316667,01
20,12.412550004,01
21,25.848550001,01
22,30.844333330999998,01
23,39.018583333,01
00,70.163083336,02
01,75.17825,02
02,72.393083334,02
03,57.198533332000004,02
04,20.004316665,02
05,33.235750002,02
06,19.130583336,02
07,28.392633331,02
08,27.813616668,02
09,23.024733334,02
10,26.283766667,02
11,40.474299998,02
12,49.984816668,02
13,16.335416666,02
14,11.763849999,02
15,8.137816665999999,02
16,7.945949997999999,02
17,13.044033333999998,02
18,6.723883335,02
19,18.432249997,02
20,11.896199999999999,02
21,28.662766661,02
22,31.692116672,02
23,35.517700005,02
00,29.907499998,03
01,48.25235,03
02,54.692066667,03
03,63.753100003,03
04,54.314450003,03
05,33.066666667999996,03
06,29.030016664999998,03
07,24.883700000999998,03
08,25.488966662,03
09,22.076799999,03
10,26.885666665,03
11,40.223366664000004,03
12,44.140149998,03
13,24.459166665999998,03
14,31.163100003,03
15,29.291266663,03
16,47.078416666,03
17,37.431650003,03
18,15.773116666,03
19,14.181716664,03
20,24.016716669,03
21,20.623433334999998,03
22,32.759033332,03
23,24.568849997999997,03
00,34.175066666,04
01,52.484266667,04
02,35.224333332,04
03,27.483233332999998,04
04,41.590333334,04
05,30.724966667,04
06,18.700416668,04
07,28.845933333,04
08,20.32455,04
09,26.972833333,04
10,24.175766666999998,04
11,24.144683333,04
12,36.62885,04
13,34.552966667999996,04
14,44.418633334,04
15,34.698699997,04
16,40.922150004,04
17,30.133550003,04
18,16.558283336,04
19,85.131899999,04
20,94.125916665,04
21,67.386683333,04
22,70.123566668,04
23,66.6549,04
00,144.126066665,05
01,104.903049999,05
02,96.638350001,05
03,87.6382,05
04,57.348633336,05
05,33.94781667,05
06,22.677733333,05
07,30.520850003,05
08,30.624049999,05
09,22.760633331999998,05
10,25.682150003,05
11,22.648133336,05
12,20.720900001,05
13,53.589949999,05
14,33.563899997,05
15,36.904733334,05
16,55.133550001,05
17,76.090316664,05
18,80.11044999799999,05
19,56.711566667,05
20,61.849383332,05
21,142.333733333,05
22,136.620400001,05
23,65.702499995,05
00,74.461050003,06
01,73.733883334,06
02,56.986816666,06
03,87.35885,06
04,62.276449999,06
05,30.432050003,06
06,26.090683331999998,06
07,25.7195,06
08,26.851133334,06
09,29.983733334,06
10,29.44278333,06
11,52.55576667,06
12,41.520599996,06
13,38.530766668,06
14,19.56495,06
15,6.3203499999999995,06
16,30.152683334,06
17,30.638116667,06
18,16.686116663,06
19,10.92128333,06
20,14.869066663999998,06
21,44.049966669,06
22,60.243016666,06
23,95.330250003,06
00,47.375583332,07
01,58.836666667,07
02,54.147266665000004,07
03,89.699049997,07
04,58.05295,07
05,25.862283334,07
06,22.487200000999998,07
07,23.284083337,07
08,22.750533333,07
09,22.005666669,07
10,22.829099998,07
11,45.655383333,07
12,45.6113,07
13,23.726800002999997,07
14,8.182083332,07
15,34.564600001,07
16,15.723283337,07
17,8.001683335,07
18,14.060066669,07
19,29.193783336,07
20,15.919333332999999,07
21,23.750583332999998,07
22,58.451283332,07
23,64.855283333,07
00,55.388716668,08
01,57.620883336,08
02,58.043299998,08
03,51.262450001,08
04,26.597966661999997,08
05,27.465916663999998,08
06,27.677349999,08
07,20.068749997,08
08,30.603316664,08
09,20.482050004999998,08
10,25.286283335,08
11,42.176950001,08
12,37.506166663,08
13,32.101066667,08
14,41.446016669,08
15,66.223416664,08
16,29.216033333,08
17,46.740750001,08
18,38.039833335,08
19,17.777599998,08
20,15.587883329999999,08
21,43.74621667,08
22,51.473383335,08
23,41.428000001,08
00,55.28203333,09
01,80.111966669,09
02,42.414400002,09
03,38.017483335,09
04,30.270066667,09
05,23.044949999,09
06,27.656166666,09
07,21.219816667,09
08,25.108800001,09
09,23.932983335,09
10,19.951583332,09
11,41.981483331999996,09
12,42.275883336,09
13,21.519133332,09
14,4.991416667999999,09
15,5.605066665999999,09
16,17.62795,09
17,31.7825,09
18,38.638749998,09
19,63.1549,09
20,30.061333334,09
21,35.722533335,09
22,39.122600006,09
23,28.520716665,09
00,43.540400001,10
01,42.803216668,10
02,38.831566667,10
03,32.540266668,10
04,28.012566665999998,10
05,28.211483334,10
06,43.725783332,10
07,21.028650003,10
08,18.437116665999998,10
09,23.546516667,10
10,41.057049999,10
11,61.786733332,10
12,46.312783329,10
13,11.002116661999999,10
14,10.11,10
15,35.014183333,10
16,14.112500032,10
17,4.633316665999999,10
18,5.572116663999999,10
19,73.542683332,10
20,37.817266666,10
21,16.535700002,10
22,25.417550002,10
23,21.159450001,10
00,26.374233333,11
01,23.215933335,11
02,24.260066666,11
03,27.285716669,11
04,21.349500001,11
05,26.196633335999998,11
06,19.44051667,11
07,25.804816666999997,11
08,20.911716665,11
09,23.336616664999998,11
10,26.150949999999998,11
11,20.690216668999998,11
12,18.71895,11
13,10.542566665999999,11
14,16.575016667,11
15,19.140750001,11
16,19.598900001,11
17,27.97995,11
18,15.912650002,11
19,11.139516665999999,11
20,18.279500004,11
21,17.171733336,11
22,19.757950000999998,11
23,29.458316664999998,11
00,19.474516665,12
01,22.283149998,12
02,21.252583334,12
03,20.141816671,12
04,24.288783333999998,12
05,18.9403,12
06,28.742233335999998,12
07,24.074583335,12
08,19.098099998,12
09,22.65925,12
10,18.358649999,12
11,17.067983332,12
12,19.840066667,12
13,7.204583334999999,12
14,9.898983332999999,12
15,8.103366667,12
16,4.882066698999999,12
17,8.345200001999999,12
18,21.439249996999997,12
19,23.521150001,12
20,14.766099997,12
21,17.593033333999998,12
22,15.95476667,12
23,19.703166666999998,12
00,24.45283333,13
01,25.677083336,13
02,40.689600001,13
03,29.461733331999998,13
04,20.396599997,13
05,23.737066665,13
06,19.323150003,13
07,21.020466669,13
08,23.136333331,13
09,17.820933332,13
10,20.973516668,13
11,44.519283334,13
12,31.439583335,13
13,14.024900001999999,13
14,5.909099997999999,13
15,15.056250002999999,13
16,11.177083334999999,13
17,15.575083334,13
18,35.512466664,13
19,16.751499997,13
20,14.798233333999999,13
21,28.399216667,13
22,52.670416669,13
23,169.064483335,13
00,69.751799997,14
01,88.342233336,14
02,78.200783332,14
03,45.553933331,14
04,28.885166667,14
05,30.568366668,14
06,20.289316665999998,14
07,25.136299999,14
08,19.129616665,14
09,21.534500001999998,14
10,61.71365,14
11,52.518866663,14
12,47.803283338,14
13,14.408333331,14
14,5.639449998999999,14
15,19.245783331000002,14
16,4.385233330999999,14
17,3.8928833009999995,14
18,5.424016665999999,14
19,3.3320333359999994,14
20,10.885899997,14
21,15.757166666,14
22,19.140699999,14
23,25.745383334,14
00,42.131266667,15
01,82.754166669,15
02,94.551750001,15
03,52.104516665,15
04,27.810216666,15
05,25.37591667,15
06,20.77341667,15
07,22.383649999,15
08,28.798383334,15
09,36.173383337,15
10,23.241066666,15
11,22.231883332,15
12,20.054966667,15
13,15.373666670999999,15
14,6.929316667999999,15
15,3.904483333999999,15
16,22.244299997,15
17,28.383049996,15
18,6.151533335999999,15
19,11.665016668,15
20,17.068400002,15
21,18.445049999,15
22,35.728266667999996,15
23,38.893649996,15
00,45.321316669,16
01,53.014483336,16
02,32.649133335,16
03,23.567183334,16
04,24.1491,16
05,21.302699994999998,16
06,26.500883329999997,16
07,25.498083336,16
08,25.0403,16
09,30.213983336,16
10,38.582833337,16
11,39.966266664,16
12,16.084783335,16
13,23.232683335,16
14,7.952383329999999,16
15,12.351966668,16
16,41.281799998,16
17,28.857749999,16
18,12.932966667999999,16
19,44.154233332,16
20,11.964733335999998,16
21,28.557466669,16
22,38.911749997,16
23,43.66405,16
00,58.424000001,17
01,51.161266664,17
02,48.936550001,17
03,33.502333333,17
04,36.702133333999996,17
05,32.656516668,17
06,23.290016667,17
07,31.843133336,17
08,21.152699997,17
09,22.834083335,17
10,24.493933332999998,17
11,41.592183333,17
12,29.67455,17
13,15.868816665999999,17
14,12.972783333999999,17
15,5.9755333319999995,17
16,23.554716666999997,17
17,39.310400005,17
18,32.159883330999996,17
19,63.116916672,17
20,45.789933334,17
21,55.216100002,17
22,46.352916668,17
23,23.901600003,17
00,41.155233334,18
01,50.87523333,18
02,27.661049999,18
03,23.970966665,18
04,25.082550001999998,18
05,23.769233335,18
06,21.280933336,18
07,23.823149997999998,18
08,24.525016668,18
09,22.321000004,18
10,20.885933335,18
11,25.835966667,18
12,37.679233333,18
13,17.809133334,18
14,30.995949996,18
15,59.399649997,18
16,51.083983334,18
17,34.4828,18
18,19.250600001,18
19,43.452249998,18
20,38.646333336,18
21,58.014383333,18
22,68.133833332,18
23,48.104133331,18
00,48.07615,19
01,64.148916667,19
02,51.113833332,19
03,46.89793333,19
04,69.436933331,19
05,31.136866667,19
06,33.796816662,19
07,35.956899999,19
08,21.655216666999998,19
09,20.271250002,19
10,25.700149999,19
11,22.149899997,19
12,24.411516666,19
13,19.288850001,19
14,28.278816671,19
15,9.279400000999999,19
16,8.500483332,19
17,15.237499999999999,19
18,10.183966668,19
19,43.317333335,19
20,34.190516667,19
21,49.339749998,19
22,50.964133337,19
23,45.137433333,19
00,36.161799998,20
01,59.276783337,20
02,50.039916664,20
03,45.733383334,20
