Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,CTR,CPC,ROAS
A2432,data analytics course,93,0,192.81,22,7,0.075,1726,20241118,hyderabad,desktop,learn data analytics,,2.073225806451613,8.951817851771173
A2433,data analytics course,198,5860,185.25,24,9,0.041,1950,20241101,hyderabad,tablet,data analytics training,0.03378839590443686,0.9356060606060606,10.526315789473685
A2434,data analytics course,174,4169,189.36,23,8,0.046,1110,20241114,hyderabad,tablet,data analytics course,0.04173662748860638,1.0882758620689656,5.861850443599493
A2435,data analytics course,193,5831,215.57,24,5,0.046,1265,20241114,hyderabad,mobile,online data analytics,0.03309895386726119,1.1169430051813471,5.868163473581667
A2436,data analytics course,117,5269,196.1,26,0,0.046,1096,5112024,hyderabad,desktop,online data analytics,0.022205352059214273,1.676068376068376,5.588985211626722
A2437,data analytics course,147,5793,240.32,25,5,0.049,1645,20241127,hyderabad,tablet,data analytics course,0.025375453133091662,1.634829931972789,6.845039946737684
A2438,data analytics course,179,3338,218.33,30,7,0.039,1505,20241124,hyderabad,desktop,data analytics online,0.053624925104853206,1.2197206703910615,6.893235011221545
A2439,data analytics course,194,4297,237.87,22,3,0.046,1739,20241129,hyderabad,desktop,data analytics course,0.04514777751919944,1.2261340206185567,7.3107159372766635
A2440,data analytics course,112,3961,214.45,13,7,0.046,1594,20241117,hyderabad,desktop,analytics for data,0.02827568795758647,1.9147321428571427,7.432968057822337
A2441,data analytics course,88,5063,195.2,22,3,0.034,1460,20241120,hyderabad,mobile,analytics for data,0.01738099940746593,2.2181818181818183,7.479508196721312
A2442,data analytics course,172,5635,200.16,21,7,0.036,1727,14112024,hyderabad,mobile,data analytics online,0.030523513753327416,1.1637209302325582,8.628097521982415
A2443,data analytics course,81,4404,239.62,11,4,0.035,1814,20241121,hyderabad,mobile,data analytics course,0.018392370572207085,2.958271604938272,7.570319672815291
A2444,data analytics course,142,4312,213.54,21,7,0.049,1666,20241120,hyderabad,desktop,learn data analytics,0.03293135435992579,1.5038028169014084,7.80181698979114
A2445,data analytics course,111,3302,193.18,30,10,0.046,1783,19112024,hyderabad,mobile,analytics for data,0.03361599030890369,1.7403603603603603,9.229733926907548
A2446,data analytics course,81,3575,192.71,27,4,0.049,1158,11112024,hyderabad,tablet,online data analytics,0.022657342657342656,2.379135802469136,6.009029111099579
A2447,data analytics course,112,5055,213.36,26,5,0.058,1959,20241129,hyderabad,desktop,data analytics training,0.022156280909990108,1.905,9.181664791901012
A2448,data analytics course,101,5415,236.41,13,10,0.039,1832,15112024,hyderabad,tablet,learn data analytics,0.018651892890120036,2.3406930693069308,7.749249185736644
A2449,data analytics course,166,3118,212.46,25,7,0.042,1813,20241114,hyderabad,tablet,online data analytics,0.05323925593329057,1.2798795180722893,8.533370987479996
A2450,data analytics course,0,5271,215.57,14,8,0.046,1629,20241122,hyderabad,mobile,data analytics online,0.0,inf,7.55671011736327
A2451,data analytics course,148,0,214.26,21,8,0.046,1629,20241113,hyderabad,tablet,data analytics online,,1.4477027027027027,7.602912349481938
A2452,data analytics course,126,5250,239.73,30,4,0.032,1070,20241123,hyderabad,tablet,analytics for data,0.024,1.9026190476190474,4.463354607266508
A2453,data analytics course,119,4405,233.66,25,3,0.039,1407,12112024,hyderabad,desktop,data analytics course,0.027014755959137344,1.9635294117647057,6.0215698022768125
A2454,data analytics course,189,5060,236.54,26,7,0.043,1877,20241110,hyderabad,mobile,data analytics training,0.03735177865612648,1.2515343915343915,7.935232941574364
A2455,data analytics course,167,3296,246.85,29,8,0.048,1723,20241117,hyderabad,desktop,data analytics online,0.05066747572815534,1.4781437125748502,6.979947336439134
A2456,data analytics course,198,3499,209.74,30,9,0.04,1893,20241125,hyderabad,desktop,data analytics course,0.056587596456130325,1.0592929292929294,9.025460093449032
A2457,data analytics course,95,3449,184.55,10,10,0.041,1601,16112024,hyderabad,mobile,analytics for data,0.027544215714699914,1.9426315789473685,8.675155784340287
A2458,data analytics course,181,3738,206.61,16,9,0.05,1868,20241109,hyderabad,mobile,online data analytics,0.04842161583734617,1.1414917127071824,9.041188713034218
A2459,data analytics course,105,4236,180.2,12,7,0.067,1505,20241124,hyderabad,mobile,learn data analytics,0.024787535410764873,1.716190476190476,8.35183129855716
A2460,data analytics course,178,5751,205.34,24,10,0.046,1903,20241120,hyderabad,desktop,data analytics course,0.03095113893235959,1.1535955056179776,9.26755624817376
A2461,data analytics course,127,5050,184.77,28,9,0.071,1906,20241102,hyderabad,desktop,data analytics online,0.02514851485148515,1.4548818897637796,10.315527412458732
A2462,data analytics course,198,4773,202.54,17,10,0.046,1082,20241119,hyderabad,mobile,data analytics online,0.041483343808925204,1.0229292929292928,5.34215463612126
A2463,data analytics course,86,5652,249.13,25,7,0.081,1981,6112024,hyderabad,mobile,data analytics training,0.01521585279547063,2.896860465116279,7.951671817926384
A2464,data analytics course,0,5085,182.42,11,7,0.046,1109,4112024,hyderabad,desktop,online data analytics,0.0,inf,6.079377261265212
A2465,data analytics course,191,5070,247.41,12,4,0.046,1266,25112024,hyderabad,mobile,analytics for data,0.03767258382642998,1.2953403141361257,5.117012246877652
A2466,data analytics course,139,5879,197.9,24,4,0.029,1476,20241105,hyderabad,mobile,data analytics course,0.023643476781765607,1.4237410071942447,7.4583122789287515
A2467,data analytics course,197,3620,235.19,18,7,0.036,1740,20241101,hyderabad,mobile,online data analytics,0.05441988950276243,1.1938578680203045,7.398273736128237
A2468,data analytics course,116,4250,216.66,10,9,0.078,1877,20241102,hyderabad,mobile,data analytics training,0.027294117647058823,1.867758620689655,8.663343487491924
A2469,data analytics course,192,4850,235.42,22,10,0.052,1124,20241114,hyderabad,desktop,analytics for data,0.03958762886597938,1.2261458333333333,4.774445671565712
A2470,data analytics course,118,3815,185.78,16,4,0.046,1093,17112024,hyderabad,desktop,data analytics online,0.0309305373525557,1.574406779661017,5.883302831305846
A2471,data analytics course,172,5741,198.44,14,4,0.023,1755,20241111,hyderabad,desktop,analytics for data,0.029959937293154503,1.1537209302325582,8.843983067929853
A2472,data analytics course,174,4272,240.77,16,7,0.041,1004,20241123,hyderabad,desktop,learn data analytics,0.04073033707865169,1.383735632183908,4.169954728579142
A2473,data analytics course,175,4974,182.22,21,5,0.046,1300,23112024,hyderabad,mobile,learn data analytics,0.03518295134700442,1.0412571428571429,7.134233344309077
A2474,data analytics course,0,3215,191.22,30,7,0.046,1588,20241123,hyderabad,desktop,analytics for data,0.0,inf,8.30457065160548
A2475,data analytics course,0,3723,201.32,21,8,0.046,1505,6112024,hyderabad,tablet,data analytics course,0.0,inf,7.475660639777469
A2476,data analytics course,103,4670,203.4,21,4,0.046,1562,25112024,hyderabad,mobile,analytics for data,0.022055674518201285,1.974757281553398,7.67944936086529
A2477,data analytics course,187,4474,182.47,10,0,0.046,1768,13112024,hyderabad,tablet,online data analytics,0.041797049620026824,0.9757754010695187,9.689263988600866
A2478,data analytics course,0,3009,195.17,0,6,0.046,1083,20241123,hyderabad,tablet,data analytics online,0.0,inf,5.549008556642927
A2479,data analytics course,109,3933,189.73,11,4,0.046,1700,7112024,hyderabad,desktop,data analytics online,0.027714213068904144,1.7406422018348624,8.960101196437043
A2480,data analytics course,118,4360,232.09,10,9,0.076,1252,20241113,hyderabad,desktop,data analytics training,0.02706422018348624,1.966864406779661,5.394459046059718
A2481,data analytics course,164,5120,185.69,10,5,0.031,1597,20241123,hyderabad,tablet,analytics for data,0.03203125,1.1322560975609757,8.600355431094835
A2482,data analytics course,166,3887,192.0,24,9,0.054,1890,20241113,hyderabad,tablet,data analytics course,0.042706457422176484,1.1566265060240963,9.84375
A2483,data analytics course,88,3909,189.57,30,10,0.114,1750,29112024,hyderabad,desktop,data analytics training,0.02251215144538245,2.1542045454545455,9.231418473387139
A2484,data analytics course,125,3017,232.51,14,7,0.046,1510,20241108,hyderabad,tablet,data analytics training,0.04143188597944979,1.86008,6.49434432927616
A2485,data analytics course,0,5127,206.95,26,5,0.046,1902,17112024,hyderabad,desktop,online data analytics,0.0,inf,9.190625755013288
A2486,data analytics course,151,3992,212.42,10,9,0.06,1890,20241126,hyderabad,tablet,learn data analytics,0.037825651302605214,1.406754966887417,8.897467281800207
A2487,data analytics course,182,3554,181.74,18,4,0.022,1933,2112024,hyderabad,tablet,learn data analytics,0.051209904333145755,0.9985714285714287,10.636073511609991
A2488,data analytics course,84,4051,196.83,21,4,0.048,1094,20241114,hyderabad,mobile,online data analytics,0.020735620834361885,2.3432142857142857,5.5580958187268195
A2489,data analytics course,127,3541,239.47,16,10,0.079,1474,20241125,hyderabad,tablet,data analytics training,0.035865574696413445,1.8855905511811024,6.155259531465319
A2490,data analytics course,104,5878,228.79,21,3,0.05,1101,5112024,hyderabad,mobile,data analytics course,0.017693092888737667,2.199903846153846,4.812273263691595
A2491,data analytics course,161,4611,228.34,26,7,0.043,1473,20241125,hyderabad,tablet,data analytics online,0.03491650401214487,1.4182608695652175,6.450906542874661
A2492,data analytics course,141,4764,187.72,28,4,0.028,1428,20241116,hyderabad,mobile,analytics for data,0.02959697732997481,1.3313475177304965,7.6070743660771365
A2493,data analytics course,186,4603,191.84,26,9,0.047,1918,20241107,hyderabad,desktop,learn data analytics,0.04040842928524875,1.0313978494623657,9.997914929107589
A2494,data analytics course,0,5003,195.4,15,7,0.046,1273,20241118,hyderabad,desktop,data analytics training,0.0,inf,6.514841351074718
A2495,data analytics course,124,5212,190.83,13,6,0.048,1399,20241107,hyderabad,desktop,data analytics course,0.023791250959324637,1.538951612903226,7.3311324215270135
A2496,data analytics course,97,5285,249.65,12,7,0.051,1411,20241127,hyderabad,desktop,data analytics training,0.018353831598864712,2.5737113402061857,5.651912677748848
A2497,data analytics course,111,3177,224.51,18,8,0.046,1946,20241125,hyderabad,desktop,learn data analytics,0.03493862134088763,2.0226126126126127,8.667765355663445
A2498,data analytics course,93,5571,185.71,12,7,0.075,1630,21112024,hyderabad,tablet,online data analytics,0.01669359181475498,1.9968817204301077,8.777125625975984
A2499,data analytics course,92,3237,245.48,15,6,0.065,1505,20241119,hyderabad,desktop,data analytics online,0.02842137781896818,2.6682608695652172,6.130845690076585
A2500,data analytics course,138,5314,198.39,17,10,0.072,1250,20241120,hyderabad,desktop,online data analytics,0.025969138125705685,1.4376086956521739,6.300720802459802
A2501,data analytics course,129,4452,196.06,10,9,0.053,1069,20241113,hyderabad,tablet,learn data analytics,0.028975741239892182,1.51984496124031,5.452412526777517
A2502,data analytics course,183,3920,235.79,20,7,0.038,1238,20241117,hyderabad,mobile,data analytics training,0.04668367346938775,1.288469945355191,5.250434708851096
A2503,data analytics course,154,4603,214.0,20,3,0.019,1709,20241118,hyderabad,tablet,data analytics course,0.03345644145122746,1.3896103896103895,7.985981308411215
A2504,data analytics course,95,4938,204.5,12,6,0.046,1494,20241118,hyderabad,tablet,data analytics training,0.01923855812069664,2.1526315789473682,7.30562347188264
A2505,data analytics course,173,5291,215.57,23,8,0.046,1557,20241113,hyderabad,mobile,data analytics online,0.032697032697032696,1.2460693641618497,7.222711880131744
A2506,data analytics course,112,4072,211.56,17,10,0.089,1229,1112024,hyderabad,desktop,analytics for data,0.0275049115913556,1.8889285714285715,5.809226696918132
A2507,data analytics course,170,5953,186.11,25,8,0.046,1080,20241126,hyderabad,mobile,data analytics online,0.02855703006887284,1.094764705882353,5.803019719520713
A2508,data analytics course,96,0,232.87,0,10,0.053,1162,20241114,hyderabad,mobile,learn data analytics,,2.4257291666666667,4.989908532657706
A2509,data analytics course,113,3104,230.92,28,9,0.08,1422,27112024,hyderabad,tablet,data analytics course,0.036404639175257734,2.0435398230088495,6.157976788498181
A2510,data analytics course,145,4882,217.25,22,3,0.021,1814,20241119,hyderabad,mobile,analytics for data,0.0297009422367882,1.4982758620689656,8.34982738780207
A2511,data analytics course,83,3212,243.86,25,4,0.048,1612,20241119,hyderabad,mobile,data analytics course,0.025840597758405977,2.9380722891566267,6.610350200934962
A2512,data analytics course,90,4973,181.04,23,5,0.056,1039,3112024,hyderabad,desktop,online data analytics,0.0180977277297406,2.0115555555555553,5.739063190455148
A2513,data analytics course,140,5227,222.57,27,3,0.021,1527,20241118,hyderabad,desktop,learn data analytics,0.026784006122058543,1.5897857142857141,6.860762906052029
A2514,data analytics course,111,5434,181.05,10,5,0.045,1627,23112024,hyderabad,mobile,data analytics training,0.02042694147957306,1.6310810810810812,8.986467826567246
A2515,data analytics course,105,3300,180.25,22,10,0.095,1640,20241121,hyderabad,mobile,online data analytics,0.031818181818181815,1.7166666666666666,9.098474341192787
A2516,data analytics course,181,4857,215.59,13,8,0.044,1883,20241123,hyderabad,desktop,learn data analytics,0.03726580193535104,1.1911049723756906,8.734171343754348
A2517,data analytics course,189,4019,248.09,16,6,0.045,1378,20241130,hyderabad,tablet,online data analytics,0.047026623538193583,1.3126455026455026,5.554435890201137
A2518,data analytics course,138,5495,220.69,19,5,0.036,1624,4112024,hyderabad,tablet,online data analytics,0.02511373976342129,1.5992028985507247,7.358738501971091
A2519,data analytics course,178,5218,208.92,20,7,0.039,1714,25112024,hyderabad,mobile,analytics for data,0.03411268685320046,1.1737078651685393,8.204097262109899
A2520,data analytics course,155,5996,247.54,15,5,0.032,1883,20241127,hyderabad,mobile,analytics for data,0.025850567044696463,1.597032258064516,7.6068514179526545
A2521,data analytics course,168,4932,198.95,16,7,0.052,1301,19112024,hyderabad,desktop,data analytics training,0.0340632603406326,1.1842261904761904,6.539331490324202
A2522,data analytics course,152,4498,233.81,30,6,0.039,1090,25112024,hyderabad,desktop,data analytics online,0.03379279679857715,1.5382236842105264,4.661904965570335
A2523,data analytics course,111,4164,191.04,18,9,0.046,1687,20241121,hyderabad,tablet,data analytics training,0.026657060518731988,1.721081081081081,8.830611390284757
A2524,data analytics course,141,4329,230.44,14,6,0.043,1610,7112024,hyderabad,mobile,learn data analytics,0.03257103257103257,1.6343262411347517,6.986634264884569
A2525,data analytics course,97,5764,246.15,30,7,0.046,1345,18112024,hyderabad,mobile,analytics for data,0.01682859125607217,2.5376288659793813,5.464147877310583
A2526,data analytics course,82,5430,205.46,18,5,0.061,1435,20241130,hyderabad,mobile,online data analytics,0.015101289134438306,2.505609756097561,6.984327849703105
A2527,data analytics course,164,5179,206.72,18,9,0.055,1213,20241127,hyderabad,tablet,data analytics course,0.03166634485421896,1.2604878048780488,5.867840557275541
A2528,data analytics course,109,5707,246.86,22,4,0.034,1980,19112024,hyderabad,tablet,data analytics online,0.019099351673383565,2.2647706422018348,8.02074050068865
A2529,data analytics course,126,3263,237.54,0,9,0.046,1364,20241117,hyderabad,mobile,data analytics online,0.03861477168250076,1.8852380952380952,5.742190788919761
A2530,data analytics course,175,5718,225.4,19,6,0.057,1001,12112024,hyderabad,tablet,analytics for data,0.030605106680657572,1.288,4.440993788819876
A2531,data analytics course,96,5075,221.28,25,3,0.038,1937,23112024,hyderabad,desktop,learn data analytics,0.018916256157635467,2.305,8.753615328994938
A2532,data analytics course,113,4473,202.3,17,5,0.044,1049,20241108,hyderabad,tablet,online data analytics,0.02526268723451822,1.7902654867256638,5.1853682649530395
A2533,data analytics course,96,3979,232.44,27,7,0.046,1140,30112024,hyderabad,mobile,learn data analytics,0.02412666499120382,2.42125,4.9044914816726894
A2534,data analytics course,162,5688,190.31,17,5,0.031,1556,25112024,hyderabad,tablet,data analytics course,0.028481012658227847,1.174753086419753,8.176133676632862
A2535,data analytics course,125,3546,234.02,23,10,0.046,1072,20241127,hyderabad,desktop,analytics for data,0.03525098702763677,1.87216,4.580805059396632
A2536,data analytics course,89,4188,206.71,16,4,0.045,1382,20241101,hyderabad,tablet,online data analytics,0.02125119388729704,2.3225842696629213,6.6856949349329975
A2537,data analytics course,99,4134,234.04,18,3,0.03,1683,20241130,hyderabad,desktop,learn data analytics,0.023947750362844702,2.364040404040404,7.1910784481285255
A2538,data analytics course,91,4710,199.18,21,9,0.099,1431,20241110,hyderabad,tablet,data analytics course,0.019320594479830148,2.188791208791209,7.18445627070991
A2539,data analytics course,141,4654,192.19,21,6,0.043,1932,25112024,hyderabad,mobile,analytics for data,0.030296519123334767,1.363049645390071,10.052552161923098
A2540,data analytics course,110,5509,245.38,13,8,0.048,1539,20241110,hyderabad,mobile,learn data analytics,0.01996732619350154,2.2307272727272727,6.271904800717255
A2541,data analytics course,96,3091,187.57,11,0,0.046,1737,10112024,hyderabad,tablet,data analytics course,0.03105791006146878,1.9538541666666667,9.260542730713867
A2542,data analytics course,85,4653,196.73,23,6,0.071,1032,13112024,hyderabad,mobile,data analytics course,0.018267784225231034,2.314470588235294,5.245768311899558
A2543,data analytics course,151,5389,227.07,18,10,0.057,1318,20241120,hyderabad,desktop,data analytics training,0.028020040823900538,1.503774834437086,5.804377504734223
A2544,data analytics course,139,5290,208.43,28,4,0.051,1022,20241120,hyderabad,tablet,data analytics online,0.026275992438563326,1.4994964028776978,4.903324857266228
A2545,data analytics course,120,3060,197.96,0,8,0.067,1679,20241123,hyderabad,tablet,analytics for data,0.0392156862745098,1.6496666666666668,8.481511416447766
A2546,data analytics course,109,4444,219.46,12,9,0.083,1159,20241128,hyderabad,mobile,data analytics training,0.024527452745274528,2.013394495412844,5.2811446277225915
A2547,data analytics course,145,3509,181.11,19,10,0.048,1627,20241122,hyderabad,mobile,online data analytics,0.04132231404958678,1.2490344827586208,8.98349069626194
A2548,data analytics course,151,4675,183.02,14,7,0.046,1000,20241110,hyderabad,mobile,analytics for data,0.032299465240641714,1.2120529801324504,5.463883728554256
A2549,data analytics course,108,5869,226.93,16,7,0.065,1633,3112024,hyderabad,desktop,analytics for data,0.018401772022491054,2.1012037037037037,7.196051645881989
A2550,data analytics course,166,3992,205.9,15,8,0.048,1899,20241105,hyderabad,desktop,analytics for data,0.04158316633266533,1.2403614457831325,9.222923749392908
A2551,data analytics course,134,4172,191.8,26,5,0.037,1170,20241118,hyderabad,tablet,online data analytics,0.03211888782358581,1.4313432835820896,6.100104275286757
A2552,data analytics course,104,5926,224.63,17,8,0.046,1239,20241124,hyderabad,mobile,learn data analytics,0.017549780627742154,2.159903846153846,5.515736989716423
A2553,data analytics course,0,5785,195.39,15,10,0.046,1296,20241125,hyderabad,tablet,analytics for data,0.0,inf,6.632888070013819
A2554,data analytics course,160,5664,210.58,16,9,0.046,1836,20241107,hyderabad,mobile,data analytics training,0.02824858757062147,1.316125,8.718776711938455
A2555,data analytics course,147,5930,248.18,22,10,0.068,1743,15112024,hyderabad,desktop,analytics for data,0.02478920741989882,1.6882993197278913,7.023128374566847
A2556,data analytics course,196,3656,240.44,15,6,0.052,1894,3112024,hyderabad,tablet,analytics for data,0.053610503282275714,1.226734693877551,7.877225087339877
A2557,data analytics course,159,5078,182.57,30,8,0.05,1541,20241109,hyderabad,mobile,data analytics course,0.03131153997636865,1.1482389937106918,8.440598126745906
A2558,data analytics course,104,5257,220.44,17,7,0.052,1462,20241127,hyderabad,mobile,data analytics online,0.019783146281148946,2.1196153846153845,6.632190165124297
A2559,data analytics course,135,5582,209.14,28,5,0.037,1912,25112024,hyderabad,tablet,online data analytics,0.024184879971336438,1.549185185185185,9.142201396193938
A2560,data analytics course,92,3097,232.27,21,0,0.046,1905,14112024,hyderabad,desktop,analytics for data,0.02970616725863739,2.5246739130434785,8.201661859043355
A2561,data analytics course,136,3657,236.19,12,5,0.037,1425,20241106,hyderabad,mobile,online data analytics,0.03718895269346459,1.7366911764705881,6.033278292899785
A2562,data analytics course,135,3198,227.48,0,6,0.044,1882,20241109,hyderabad,desktop,online data analytics,0.04221388367729831,1.6850370370370369,8.273254791630034
A2563,data analytics course,91,5017,239.34,15,5,0.055,1505,2112024,hyderabad,tablet,analytics for data,0.01813832967909109,2.6301098901098903,6.288125678950447
A2564,data analytics course,181,5343,244.02,30,9,0.038,1639,20241126,hyderabad,mobile,learn data analytics,0.03387609956953023,1.3481767955801105,6.716662568641914
A2565,data analytics course,0,4896,207.51,17,0,0.046,1505,20241111,hyderabad,mobile,data analytics online,0.0,inf,7.252662522288083
A2566,data analytics course,80,5756,205.38,16,4,0.05,1778,20241120,hyderabad,desktop,online data analytics,0.01389854065323141,2.56725,8.657123381049761
A2567,data analytics course,155,5696,236.44,13,3,0.019,1207,20241123,hyderabad,mobile,data analytics online,0.027212078651685394,1.5254193548387096,5.104889189646422
A2568,data analytics course,114,5683,214.42,20,8,0.07,1474,20241108,hyderabad,mobile,learn data analytics,0.020059827555868378,1.880877192982456,6.874358735192613
A2569,data analytics course,98,4669,205.72,16,6,0.061,1767,20241130,hyderabad,desktop,analytics for data,0.020989505247376312,2.099183673469388,8.589344740423877
A2570,data analytics course,125,3807,234.92,11,6,0.048,1505,20241129,hyderabad,mobile,online data analytics,0.03283425269240872,1.87936,6.406436233611442
A2571,data analytics course,160,3163,238.95,20,8,0.05,1569,20241126,hyderabad,desktop,online data analytics,0.05058488776478027,1.4934375,6.566227244193346
A2572,data analytics course,175,3732,231.25,16,10,0.057,1014,20241115,hyderabad,mobile,learn data analytics,0.04689174705251876,1.3214285714285714,4.3848648648648645
A2573,data analytics course,123,3860,224.63,24,8,0.065,1800,20241115,hyderabad,desktop,analytics for data,0.031865284974093265,1.826260162601626,8.01317722476962
A2574,data analytics course,106,3196,212.12,15,6,0.046,1314,20241123,hyderabad,tablet,analytics for data,0.03316645807259074,2.0011320754716984,6.194606826324722
A2575,data analytics course,0,3322,205.85,24,4,0.046,1031,9112024,hyderabad,tablet,data analytics training,0.0,inf,5.008501335924217
A2576,data analytics course,185,5121,215.46,12,9,0.049,1724,2112024,hyderabad,mobile,data analytics course,0.03612575668814685,1.1646486486486487,8.00148519446765
A2577,data analytics course,139,5610,239.44,17,6,0.043,1548,14112024,hyderabad,tablet,online data analytics,0.024777183600713012,1.7225899280575538,6.465085198797193
A2578,data analytics course,174,3890,186.04,28,7,0.04,1793,20241121,hyderabad,tablet,online data analytics,0.04473007712082262,1.0691954022988506,9.637712319931198
A2579,data analytics course,157,4671,248.17,14,7,0.045,1247,20241103,hyderabad,mobile,data analytics training,0.033611646328409336,1.580700636942675,5.024781399846879
A2580,data analytics course,160,5438,197.5,16,6,0.037,1752,3112024,hyderabad,tablet,data analytics course,0.02942258183155572,1.234375,8.870886075949366
A2581,data analytics course,198,4726,185.13,14,0,0.046,1580,17112024,hyderabad,tablet,learn data analytics,0.04189589504866695,0.9349999999999999,8.534543293901583
A2582,data analytics course,144,5301,195.83,12,3,0.046,1654,27112024,hyderabad,tablet,data analytics online,0.027164685908319185,1.3599305555555556,8.446101210233365
A2583,data analytics course,187,3722,182.43,27,7,0.037,1613,20112024,hyderabad,mobile,data analytics training,0.05024180548092423,0.9755614973262032,8.841747519596558
A2584,data analytics course,139,3944,215.57,29,3,0.022,1863,20241104,hyderabad,tablet,analytics for data,0.03524340770791075,1.550863309352518,8.642204388365728
A2585,data analytics course,194,5123,180.01,27,5,0.036,1978,5112024,hyderabad,mobile,learn data analytics,0.037868436463009955,0.9278865979381443,10.988278428976168
A2586,data analytics course,157,4127,200.44,30,8,0.058,1044,20241115,hyderabad,desktop,data analytics training,0.0380421613763024,1.276687898089172,5.208541209339454
A2587,data analytics course,112,4944,233.83,19,4,0.036,1296,20241127,hyderabad,tablet,data analytics training,0.022653721682847898,2.087767857142857,5.542488132403883
A2588,data analytics course,82,4534,203.89,10,6,0.073,1589,20241126,hyderabad,tablet,online data analytics,0.01808557565063961,2.486463414634146,7.79341801952033
A2589,data analytics course,152,5894,219.23,14,5,0.033,1641,20241113,hyderabad,mobile,data analytics training,0.025788937902952155,1.4423026315789473,7.485289422068148
A2590,data analytics course,81,5545,212.89,11,5,0.062,1818,15112024,hyderabad,mobile,data analytics online,0.01460775473399459,2.6282716049382713,8.539621400723378
A2591,data analytics course,84,5573,215.57,23,6,0.071,1656,20241112,hyderabad,desktop,online data analytics,0.015072671810514983,2.5663095238095237,7.6819594563250915
A2592,data analytics course,117,3039,223.72,27,8,0.068,1340,20241114,hyderabad,mobile,data analytics training,0.0384995064165844,1.912136752136752,5.989629894510996
A2593,data analytics course,82,3556,215.57,16,5,0.061,1331,20241117,hyderabad,mobile,data analytics online,0.023059617547806523,2.6289024390243902,6.174328524377232
A2594,data analytics course,192,4920,192.15,18,10,0.052,1665,20241109,hyderabad,mobile,data analytics online,0.03902439024390244,1.00078125,8.665105386416862
A2595,data analytics course,131,3187,234.53,24,10,0.046,1656,7112024,hyderabad,mobile,data analytics course,0.04110448697834954,1.7903053435114504,7.06093037138106
A2596,data analytics course,177,3238,189.61,29,7,0.05,1925,27112024,hyderabad,tablet,data analytics online,0.054663372452130946,1.0712429378531074,10.152418121407099
A2597,data analytics course,0,0,182.66,22,10,0.046,1482,20241124,hyderabad,desktop,learn data analytics,,inf,8.113434796890397
A2598,data analytics course,147,4507,190.42,27,8,0.054,1073,20241105,hyderabad,desktop,learn data analytics,0.03261593077435101,1.2953741496598639,5.634912299128243
A2599,data analytics course,143,3606,200.29,0,3,0.035,1550,20112024,hyderabad,mobile,learn data analytics,0.0396561286744315,1.4006293706293707,7.738778770782366
A2600,data analytics course,0,3355,186.9,20,4,0.046,1524,20241110,hyderabad,mobile,online data analytics,0.0,inf,8.154093097913323
A2601,data analytics course,160,3711,214.41,10,6,0.037,1550,20241107,hyderabad,mobile,analytics for data,0.04311506332524926,1.3400625,7.229140431882842
A2602,data analytics course,172,4841,234.94,28,8,0.046,1258,20241112,hyderabad,desktop,analytics for data,0.03552984920470977,1.3659302325581395,5.354558610709117
A2603,data analytics course,95,5411,182.58,13,4,0.042,1111,30112024,hyderabad,tablet,data analytics training,0.017556828682313806,1.9218947368421053,6.085003833935809
A2604,data analytics course,111,3520,237.4,13,3,0.027,1395,20241119,hyderabad,mobile,online data analytics,0.03153409090909091,2.1387387387387387,5.876158382476833
A2605,data analytics course,171,3460,184.14,27,9,0.053,1565,16112024,hyderabad,tablet,data analytics online,0.04942196531791908,1.0768421052631578,8.498968176387532
A2606,data analytics course,145,5875,221.0,14,7,0.048,1230,20241124,hyderabad,desktop,learn data analytics,0.02468085106382979,1.5241379310344827,5.5656108597285066
A2607,data analytics course,118,3404,183.15,27,7,0.059,1489,20241121,hyderabad,tablet,learn data analytics,0.03466509988249119,1.5521186440677968,8.12994812994813
A2608,data analytics course,171,3567,233.32,27,4,0.046,1271,20241105,hyderabad,desktop,analytics for data,0.0479394449116905,1.3644444444444443,5.4474541402365855
A2609,data analytics course,108,3628,185.68,24,8,0.074,1682,20241119,hyderabad,tablet,learn data analytics,0.029768467475192944,1.7192592592592593,9.058595433003015
A2610,data analytics course,100,4994,206.32,21,7,0.04,1673,20241120,hyderabad,tablet,learn data analytics,0.020024028834601523,2.0632,8.108763086467624
A2611,data analytics course,138,5758,193.53,14,4,0.029,1902,20241115,hyderabad,tablet,analytics for data,0.02396665508857242,1.402391304347826,9.827933653697102
A2612,data analytics course,88,3382,198.62,25,9,0.102,1599,10112024,hyderabad,desktop,data analytics training,0.026020106445890007,2.257045454545455,8.050548786627731
A2613,data analytics course,125,3652,186.61,29,10,0.08,1017,20241129,hyderabad,mobile,learn data analytics,0.03422782037239869,1.4928800000000002,5.44986871014415
A2614,data analytics course,169,4120,215.75,27,5,0.03,1362,20241119,hyderabad,mobile,analytics for data,0.041019417475728154,1.2766272189349113,6.3128621089223635
A2615,data analytics course,169,3142,236.79,18,7,0.041,1505,20241106,hyderabad,mobile,data analytics online,0.053787396562698916,1.4011242603550296,6.35584272984501
A2616,data analytics course,149,5726,235.72,17,7,0.047,1902,11112024,hyderabad,mobile,data analytics online,0.026021655606007683,1.5820134228187919,8.06889529950789
A2617,data analytics course,99,5938,183.49,30,3,0.03,1487,18112024,hyderabad,mobile,data analytics online,0.016672280229033345,1.8534343434343434,8.1039838683307
